recordingid|sourceartist|recording_artist|recordname|recartistcredit
2026000|The Rolling Stones|Depeche Mode|Behind the Wheel / Route 66 (mega single mix)|317
13999864|The Rolling Stones|Depeche Mode|Behind the Wheel / Route 66 (megadub)|317
3133141|The Rolling Stones|Depeche Mode|Behind the Wheel / Route 66 (megamix)|317
2625754|The Rolling Stones|Depeche Mode|Behind the Wheel Route 66 (Rubble Double mix)|317
1003956|The Rolling Stones|Depeche Mode|Route 66|317
12541719|The Rolling Stones|Depeche Mode|Route 66 (Arizona dub mix)|317
3087078|The Rolling Stones|Depeche Mode|Route 66 (Beatmasters mix)|317
1003960|The Rolling Stones|Depeche Mode|Route 66 (Casualty mix)|317
2025647|The Rolling Stones|Depeche Mode|Route 66 (Dave Allen remix edit)|317
389933|The Rolling Stones|Depeche Mode|Route 66 (Jazz Pulsating vocal mix)|317
2025644|The Rolling Stones|Depeche Mode|Route 66 (Martin L. Gore acoustic version)|317
1252349|The Rolling Stones|Depeche Mode|Route 66 (Nile Rodgers mix)|317
1270198|The Rolling Stones|Depeche Mode|Route 66 (Nile Rodgers remix)|317
6322023|The Rolling Stones|Depeche Mode|Route 66 (Nile Rogers mix)|317
11410150|The Rolling Stones|Depeche Mode|Route 66 (Rodgers mix)|317
5063013|The Rolling Stones|Depeche Mode|Route 66 (Stone Cold Arizona dub)|317
4615273|The Rolling Stones|Depeche Mode|Route 66 (Street Fighter mix)|317
3057203|The Rolling Stones|Depeche Mode|Route 66 (The Nile Rodgers extended mix)|317
601981|The Rolling Stones|Depeche Mode|Route 66 (The Nile Rodgers mix)|317
6052194|The Rolling Stones|Depeche Mode|Route 66 (remix)|317
6869573|The Rolling Stones|Depeche Mode|Route 66 (remixed by the Beatmasters)|317
2647832|The Rolling Stones|Depeche Mode|Route 66 / Behind the Wheel (mega mix)|317
1064774|The Rolling Stones|Depeche Mode|Route 66 / Behind the Wheel (mega single mix)|317
5599794|The Rolling Stones|Depeche Mode|Route 66 / Behind the Wheel (mega-single mix II)|317
2025625|The Rolling Stones|Depeche Mode|Route 66 / Behind the Wheel (megamix no. 2)|317
1011782|The Rolling Stones|Depeche Mode|Route 66 / Behind the Wheel (megamix)|317
15378717|The Rolling Stones|Depeche Mode|Route 66/Behind the Wheel (Mega single mix)|317
15378719|The Rolling Stones|Depeche Mode|Route 66/Behind the Wheel (Megadub)|317
15378718|The Rolling Stones|Depeche Mode|Route 66/Behind the Wheel (megamix)|317
19169850|The Rolling Stones|Depeche Mode|Session #1: Sweetest Pleasure Tonight|317
1396284|The Beatles|Depeche Mode|Yesterday (Piano Session)|317
4203562|The Beatles|Derek Enright M.P.|Yellow Submarine|264058
11454167|The Beatles|Derek Webb|Eleanor Rigby|59570
10480429|The Beatles|Derek Webb|While My Guitar Gently Weeps|59570
3739255|The Beatles|Derek and the Dominos|Matchbox|3098
12478569|The Beatles|Derek and the Dominos with Johnny Cash & Carl Perkins|Matchbox|845019
9813075|The Beatles|Derrick Harriott & The Crystalites|Lady Madonna|372567
8418455|The Beatles|Derwood Andrews|Helter Skelter|554879
8545617|The Beatles|Desmond Dekker|Blackbird|34104
4203569|The Beatles|Desmond Dekker & The Israelites|Come Together|974517
7960496|The Rolling Stones|Detroit|Gimme Shelter|388190
4824602|The Beatles|Detroit Emeralds|And I Love Her|20134
10356729|The Beatles|Deventter|Eleanor Rigby Revisited|436016
3854630|The Beatles|Diana Krall|And I Love Her|9068
9804993|The Beatles|Diana Krall|And I Love Her (Beatles Tribute)|9068
1490457|The Beatles|Diana Krall|And I Love Him|9068
306431|The Beatles|Diana Krall|I Remember You|9068
17367701|The Beatles|Diana Krall|In My Life|9068
13996972|The Beatles|Diana Panton|And I love him|663352
4367127|The Beatles|Diana Ross|Come Together|9386
8181013|The Beatles|Diana Ross|Come Together (1982 Revelations remix)|9386
6279932|The Beatles|Diana Ross|I Will|9386
8181010|The Beatles|Diana Ross|Something|9386
4367128|The Beatles|Diana Ross|The Long and Winding Road|9386
7964421|The Beatles|Diana Ross & The Supremes|Hey Jude|12701
6498807|The Beatles|Diana Ross & The Supremes and The Temptations|Got to Get You Into My Life|813532
4169533|The Rolling Stones|Diana Ross & The Supremes and The Temptations|My Guy, My Girl|813532
6498870|The Rolling Stones|Diana Ross & The Supremes and The Temptations|My Guy, My Girl (mono mix)|813532
8001849|The Rolling Stones|Dianne Reeves|Just My Imagination (Running Away With Me)|20966
4750571|The Beatles|Dianne Reeves|Tomorrow Never Knows|20966
4750574|The Beatles|Dianne Reeves & Javon Jackson|The Fool on the Hill|845753
2906918|The Beatles|Dianne Steinberg & Stargard|Lucy in the Sky With Diamonds|844886
12845507|The Rolling Stones|Dick Brave & The Backbeats|Come On|122458
7842601|The Beatles|Dick Dale and His Del‐Tones|Kansas City|1395466
1174359|The Rolling Stones|Dick Gaughan|Ruby Tuesday|48876
8834255|The Beatles|Dick Hyman|Blackbird|5411
8834253|The Beatles|Dick Hyman|Ob-La-Di, Ob-La-Da|5411
2629197|The Beatles|Dick Rivers|Crying, Waiting, Hoping|174126
2629809|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|A Hard Day’s Night|104142
2629812|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|Can't Buy Me Love|104142
2629806|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|Help|104142
2629811|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|Here, There and Everywhere|104142
2629813|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|Hey Jude|104142
2629803|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|Let It Be|104142
2629808|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|Michelle|104142
2629810|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|Norwegian Wood|104142
2629804|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|Something|104142
2629805|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|The Fool on the Hill|104142
2629802|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|Yellow Submarine|104142
2629807|The Beatles|Die 12 Cellisten der Berliner Philharmoniker|Yesterday|104142
9438830|The Beatles|Die Toten Hosen|All You Need Is Love|1874
690488|The Beatles|Die Toten Hosen|I Am the Walrus|1874
1468255|The Rolling Stones|Die Toten Hosen|We Love You|1874
7344018|The Beatles|Die Zorros|Be Bop a Lula|470845
5302010|The Beatles|Die Ärzte|Blue Suede Shoes|10204
3327000|The Beatles|Diego Pelaez|Drive My Car|94788
9548691|The Beatles|Digsy & The Sums|Paperback Writer|629817
3446437|The Beatles|Dillard & Clark|Don’t Let Me Down|147312
696508|The Beatles|Dimension Zero|Helter Skelter|53448
673002|The Beatles|Dinah Washington|I Remember You|15667
4203565|The Beatles|Dino e i Kings|I Should Have Known Better (Circa di Capire)|264061
8677437|The Rolling Stones|Dino, Desi and Billy|(I Can't Get No) Satisfaction|137672
8677448|The Beatles|Dino, Desi and Billy|Act Naturally|137672
8677447|The Rolling Stones|Dino, Desi and Billy|Get Off My Cloud|137672
8677451|The Beatles|Dino, Desi and Billy|Yesterday|137672
17056928|The Beatles|Dion|Drive My Car|16437
1170644|The Beatles|Dion|Johnny B. Goode|16437
2911723|The Beatles|Dion|Kansas City|16437
3472822|The Beatles|Dion & The Belmonts|P.S. I Love You|32051
1699449|The Beatles|Dionne Farris|Blackbird|64835
7119715|The Beatles|Dionne Warwick|A Hard Day's Night|16172
12543705|The Beatles|Dionne Warwick|Hey Jude|16172
12543712|The Beatles|Dionne Warwick|We Can Work It Out|16172
8303426|The Beatles|Dionne Warwick|Yesterday|16172
7344411|The Rolling Stones|Dirk Hamilton|Honky Tonk Women|126667
8162110|The Beatles|Dirt Poor Robins|Eleanor Rigby|459912
1772272|The Beatles|Divididos|Rasputín / Hey Jude|23968
13712005|The Beatles|Divididos|With a little help from my friends|23968
3105827|The Rolling Stones|Divine Horsemen|Gimme Shelter|193005
17245333|The Beatles|Diógenes L. Oliveira|Here, There and Everywhere|1410237
17245412|The Beatles|Diógenes L. Oliveira|Let It Be|1410237
319439|The Beatles|Django Reinhardt|The Sheik of Araby|3332
5545878|The Beatles|Dobby Dobson|Carry That Weight|134507
18736289|The Beatles|Doc Severinsen|Here, There and Everywhere|46415
19095179|The Beatles|Doctor 3|A Day in the Life|42931
19095173|The Beatles|Doctor 3|Being for the Benefit of Mr. Kite|42931
19095170|The Beatles|Doctor 3|Getting Better|42931
19095177|The Beatles|Doctor 3|Good Morning Good Morning|42931
19095169|The Beatles|Doctor 3|Lucy in the Sky With Diamonds|42931
19095167|The Beatles|Doctor 3|Sgt. Pepper's Lonely Hearts Club Band|42931
19095178|The Beatles|Doctor 3|Sgt. Pepper's Lonely Hearts Club Band (reprise)|42931
19095172|The Beatles|Doctor 3|She's Leaving Home|42931
19095175|The Beatles|Doctor 3|When I'm Sixty-Four|42931
19095168|The Beatles|Doctor 3|With a Little Help From My Friends|42931
19095174|The Beatles|Doctor 3|Within You Without You|42931
5238211|The Beatles|Doctor Explosion|Bad Boy|323846
18588614|The Rolling Stones|Dogbowl|Love in Vain|86238
156422|The Beatles|Dokken|Nowhere Man|9295
7595844|The Rolling Stones|Dolapdere Big Gang|Satisfaction|433605
2330239|The Beatles|Dollar|I Wanna Hold Your Hand|104436
11261883|The Beatles|Dolly Mixture|Baby It's You|164337
9253300|The Beatles|Dolly Parton|Help!|1607
9219334|The Rolling Stones|Dolly Parton|My Girl (My Love)|1607
659469|The Beatles|Dolly Parton, Linda Ronstadt & Emmylou Harris|To Know Him Is to Love Him|813597
9835585|The Beatles|Domain|Day Tripper|181217
1509947|The Beatles|Domingo Quiñones|Day Tripper|118649
1056575|The Rolling Stones|Dominion|Paint It Black|381740
8223155|The Beatles|Dominique Walter|Penny Lane|292637
6498302|The Beatles|Don "Sugarcane" Harris|Eleanor Rigby|410083
7344998|The Beatles|Don Ellis|Hey Jude|43811
14989234|The Beatles|Don Niño|A Day in the Life|1176025
4605094|The Beatles|Don Randi Trio|Got to Get You Into My Life|288942
4605087|The Beatles|Don Randi Trio|Yellow Submarine|288942
17248522|The Beatles|Don Williams with Pozo-Seco|In My Life|1522279
17248523|The Rolling Stones|Don Williams with Pozo-Seco|Ruby Tuesday|1522279
17248518|The Beatles|Don Williams with Pozo-Seco|Strawberry Fields / Something|1522279
1161916|The Rolling Stones|Donald Byrd|Just My Imagination|35448
6369202|The Beatles|Donna Fargo|Johnny B. Goode|103770
11364935|The Beatles|Donny Hathaway|Yesterday (live)|16158
6057600|The Beatles|Doodles Weaver|Eleanor Rigby|384255
3493547|The Beatles|Doris Day|I Remember You|15247
6333176|The Beatles|Doris Troy|Get Back|104644
7170521|The Beatles|Dorothy Ashby|Fool on the Hill|38157
19047727|The Beatles|Dosh|Blue Jay Way|143522
3313142|The Beatles|Doug Martsch|Something|55104
3313147|The Rolling Stones|Doug Martsch|That's How Strong My Love Is|55104
2401987|The Beatles|Doug Parkinson|Lucille|201774
3454140|The Beatles|Doug Parkinson in Focus|Dear Prudence|408657
6336663|The Beatles|Doug Pinnick, Steve Lukather, Tony Levin & Steve Ferrone|Taxman|843362
1090463|The Beatles|Doves|Blackbird|22303
9793058|The Beatles|Downliners Sect|Roll Over Beethoven|120983
3018103|The Beatles|Dr. Feelgood|Johnny B. Goode|35367
8460332|The Beatles|Dr. Feelgood & The Interns|Mr. Moonlight|248406
8697757|The Beatles|Dr. John|Yesterday|6436
9119697|The Beatles|Dr. Lonnie Smith|Come Together|409581
6280935|The Beatles|Dr. Lonnie Smith|Eleanor Rigby|409581
5836840|The Rolling Stones|Dr. Phibes and the House of Wax Equations|2000 Light Years From Home|200411
14182550|The Beatles|Drafi Deutscher|Medley I|104800
1712987|The Beatles|Dread Zeppelin|Golden Slumbers / Carry That Weight / The End|38857
2252091|The Beatles|Dream Theater|Carry That Weight|154555
2252084|The Beatles|Dream Theater|Happiness is a Warm Gun|154555
3108101|The Beatles|Driscolls|She Said She Said|198718
7477143|The Rolling Stones|Drive-By Truckers|Like a Rolling Stone|21614
4449194|The Rolling Stones|Dual Sessions|Ruby Tuesday|279255
8663376|The Rolling Stones|Ducks Deluxe|It's All Over Now|163987
11789752|The Beatles|Duke Ellington & His Orchestra|All My Loving|33800
11789754|The Beatles|Duke Ellington & His Orchestra|I Want to Hold Your Hand|33800
690928|The Rolling Stones|Duke Ellington & His Orchestra / The Rolling Stones|Intro: Take the “A” Train / Under My Thumb|1384274
5583169|The Beatles|Duncan Dhu|Don't Let Me Down (en directo 1997)|22335
9925689|The Beatles|Duofel|A Day in the Life|99929
9925682|The Beatles|Duofel|Across the Universe|99929
9925679|The Beatles|Duofel|Eleanor Rigby|99929
9925681|The Beatles|Duofel|Got to Get You Into My Life|99929
9925683|The Beatles|Duofel|Here Comes the Sun|99929
9925684|The Beatles|Duofel|Here, There and Everywhere|99929
9925685|The Beatles|Duofel|In My Life|99929
9925688|The Beatles|Duofel|Mr. Moonlight|99929
9925687|The Beatles|Duofel|Norwegian Wood|99929
13165395|The Beatles|Duofel|Norwegian Wood (This Bird Has Flown)|99929
9925680|The Beatles|Duofel|She's Leaving Home|99929
9925686|The Beatles|Duofel|The Fool on the Hill|99929
6331223|The Beatles|Dustin|Get by With a Little Help From My Friends|398574
5833450|The Rolling Stones|Dusty Springfield|Can I Get a Witness|46
6036763|The Beatles|Dwight Twilley|Money (That's What I Want)|90312
6036763|The Rolling Stones|Dwight Twilley|Money (That's What I Want)|90312
7381923|The Beatles|Dwight Yoakam|Act Naturally|10440
466790|The Rolling Stones|Dwight Yoakam|The Last Time|10440
466791|The Beatles|Dwight Yoakam|Things We Said Today|10440
6860210|The Beatles|Dynamo’s Rhythm Aces|Back in the U.S.S.R.|1260374
9870199|The Rolling Stones|Dödelhaie|As Tears Go By|83463
4060344|The Beatles|EELS|I'm a Loser|1008798
18019368|The Beatles|ESP|Oh Darling|1504237
537069|The Rolling Stones|Earth Crisis|Paint It Black|4806
740375|The Beatles|Earth, Wind & Fire|Got to Get You Into My Life|9764
9189324|The Beatles|Easy Star All-Stars|Sgt. Pepper's Lonely Hearts Club Band (reprise)|85088
9189315|The Beatles|Easy Star All-Stars feat. Frankie Paul|Lucy in the Sky With Diamonds|844903
9189313|The Beatles|Easy Star All-Stars feat. Junior Jazz|Sgt. Pepper's Lonely Hearts Club Band|844850
9189318|The Beatles|Easy Star All-Stars feat. Kirsty Rock|She's Leaving Home|845158
9189314|The Beatles|Easy Star All-Stars feat. Luciano|With a Little Help From My Friends|844870
9189320|The Beatles|Easy Star All-Stars feat. Matisyahu|Within You Without You|845347
9189325|The Beatles|Easy Star All-Stars feat. Michael Rose & Menny More|A Day in the Life|845414
9189319|The Beatles|Easy Star All-Stars feat. Ranking Roger|Being for the Benefit of Mr. Kite!|845327
9189323|The Beatles|Easy Star All-Stars feat. Steel Pulse|Good Morning Good Morning|845384
9189321|The Beatles|Easy Star All-Stars feat. Sugar Minott|When I'm Sixty-Four (extended dub mix)|845378
9189316|The Beatles|Easy Star All-Stars feat. The Mighty Diamonds|Getting Better|845022
2060558|The Beatles|Echo & The Bunnymen|All You Need Is Love|16153
8157735|The Beatles|Echo & The Bunnymen|All You Need Is Love (The Life at Brian's Sessions)|16153
2899567|The Beatles|Echo & The Bunnymen|All You Need Is Love (live)|16153
1619337|The Rolling Stones|Echo & The Bunnymen|Paint It Black|16153
409664|The Rolling Stones|Echo & The Bunnymen|Paint It Black (live)|16153
4392510|The Beatles|Ed Alleyne-Johnson|Lucy in the Sky With Diamonds|12269
4392558|The Beatles|Ed Alleyne-Johnson|While My Guitar Gently Weeps|12269
5948015|The Beatles|Ed Harcourt|Rain|30436
1365213|The Beatles|Ed James|If I Needed Someone|110189
38471|The Beatles|Ed McCurdy|My Bonnie Lies Over the Ocean|4039
4193023|The Rolling Stones|Eddie & The Hot Rods|Satisfaction|49018
5930521|The Beatles|Eddie Angel|I Remember You|268475
5930531|The Beatles|Eddie Angel|Wish I Could Shimmy Like My Sister Kate|268475
2082146|The Beatles|Eddie Cano & Nino Tempo|A Hard Day's Night|815818
7928716|The Beatles|Eddie Cochran|Blue Suede Shoes|16187
1706437|The Beatles|Eddie Cochran|Hallelujah! I Love Her So|16187
7928706|The Beatles|Eddie Cochran|Long Tall Sally|16187
12707635|The Beatles|Eddie Cochran|Long Tall Sally (undubbed)|16187
11551803|The Beatles|Eddie Fisher|Yesterday|36336
2415002|The Beatles|Eddie Hazel|I Want You (She's So Heavy)|146682
7607263|The Beatles|Eddie Izzard|Being for the Benefit of Mr. Kite!|16076
4990959|The Beatles|Eddie Ojeda|Eleanor Rigby|311085
13986617|The Beatles|Eddie Vedder & Paul McCartney|Hey Jude|1050375
12826272|The Beatles|Eddie und Die Atemlosen|Komm gib mir deine Hand|868420
3364532|The Beatles|Edgar Cruz|A Day in the Life|139128
6594779|The Beatles|Edi Fitzroy|Come Together (feat. Bigga Starr)|195684
6333773|The Beatles|Edi Fitzroy feat. Bigga Star|Come Together|884581
4203577|The Beatles|Edmundo Ros|The Fool on the Hill (El Dondo sur la Collina) (feat. Catarina Valente)|131621
4138488|The Beatles|Edu Lobo|Hey Jude|39033
16055251|The Beatles|Eduardo Braga|Eleanor Rigby|590315
12416660|The Beatles|Eduardo Lages|Michelle|540989
8308447|The Beatles|El Chicano|Eleanor Rigby|6290
7827619|The Beatles|El Club de Tobi|Come Together|397549
6310493|The Beatles|El Club de Tobi|Day Tripper|397549
7827614|The Beatles|El Club de Tobi|Eleanor Rigby|397549
5994402|The Beatles|El Natty Combo|Something|371228
5951084|The Beatles|El niño gusano|Blue Jay Way|240030
3123143|The Rolling Stones|Electric Family|Bitch|199717
4125492|The Beatles|Electric Light Orchestra|Daytripper|2116
95688|The Beatles|Electric Light Orchestra|Roll Over Beethoven|2116
3702948|The Beatles|Electric Light Orchestra|Roll Over Beethoven (7" edit)|2116
1750448|The Beatles|Electric Light Orchestra|Roll Over Beethoven (BBC session)|2116
8491213|The Beatles|Electric Light Orchestra|Roll Over Beethoven (alternate mix)|2116
4276473|The Beatles|Electric Light Orchestra|Roll Over Beethoven (live)|2116
14277491|The Beatles|Electric Light Orchestra|Roll Over Beethoven (long version)|2116
1750442|The Beatles|Electric Light Orchestra|Roll Over Beethoven (single version)|2116
4940547|The Beatles|Electric Light Orchestra|Roll Over Beethoven (take 1)|2116
8709180|The Beatles|Electric Light Orchestra Part II|Roll Over Beethoven|31032
715220|The Beatles|Electric Light Orchestra Part Two feat. The Moscow Symphony Orchestra|Roll Over Beethoven|1032377
17061320|The Beatles|Electroshock|Help|1389209
6427340|The Beatles|Električni orgazam|Being for the Benefit of Mr. Kite|272241
